cell_id,parent_mukim,district,state,population
G0476,Papar,Papar,Sabah,410
G0477,Papar,Papar,Sabah,56
G0478,Papar,Papar,Sabah,67
G0479,Papar,Papar,Sabah,0
G0480,Papar,Papar,Sabah,0
G0481,Papar,Papar,Sabah,0
G0482,Papar,Papar,Sabah,0
G0483,Papar,Papar,Sabah,0
G0484,Papar,Papar,Sabah,0
G0485,Papar,Papar,Sabah,0
G0486,Papar,Papar,Sabah,0
G0487,Papar,Papar,Sabah,0
G0488,Papar,Papar,Sabah,0
G0489,Papar,Papar,Sabah,0
G0490,Papar,Papar,Sabah,0
G0491,Papar,Papar,Sabah,15
G0492,Papar,Papar,Sabah,425
G0493,Papar,Papar,Sabah,7
G0494,Papar,Papar,Sabah,0
G0495,Papar,Papar,Sabah,45
G0496,Papar,Papar,Sabah,4
G0497,Papar,Papar,Sabah,0
G0498,Papar,Papar,Sabah,0
G0499,Papar,Papar,Sabah,11
G0500,Papar,Papar,Sabah,78
G0501,Papar,Papar,Sabah,495
G0502,Papar,Papar,Sabah,22
G0503,Papar,Papar,Sabah,45
G0504,Papar,Papar,Sabah,0
G0505,Papar,Papar,Sabah,0
G0506,Papar,Papar,Sabah,0
G0507,Papar,Papar,Sabah,0
G0508,Papar,Papar,Sabah,0
G0509,Papar,Papar,Sabah,0
G0510,Papar,Papar,Sabah,0
G0511,Papar,Papar,Sabah,0
G0512,Papar,Papar,Sabah,0
G0513,Papar,Papar,Sabah,0
G0514,Papar,Papar,Sabah,0
G0515,Papar,Papar,Sabah,0
G0516,Papar,Papar,Sabah,0
G0517,Papar,Papar,Sabah,0
G0518,Papar,Papar,Sabah,190
G0519,Papar,Papar,Sabah,56
G0520,Papar,Papar,Sabah,0
G0521,Papar,Papar,Sabah,0
G0522,Papar,Papar,Sabah,0
G0523,Papar,Papar,Sabah,7
G0524,Papar,Papar,Sabah,0
G0525,Papar,Papar,Sabah,0
G0526,Papar,Papar,Sabah,115
G0527,Papar,Papar,Sabah,197
G0528,Papar,Papar,Sabah,78
G0529,Papar,Papar,Sabah,4
G0530,Papar,Papar,Sabah,4
G0531,Papar,Papar,Sabah,0
G0532,Papar,Papar,Sabah,15
G0533,Papar,Papar,Sabah,0
G0534,Papar,Papar,Sabah,0
G0535,Papar,Papar,Sabah,0
G0536,Papar,Papar,Sabah,0
G0537,Papar,Papar,Sabah,0
G0538,Papar,Papar,Sabah,0
G0539,Papar,Papar,Sabah,0
G0540,Papar,Papar,Sabah,0
G0541,Papar,Papar,Sabah,0
G0542,Papar,Papar,Sabah,0
G0543,Papar,Papar,Sabah,0
G0544,Papar,Papar,Sabah,0
G0545,Papar,Papar,Sabah,7
G0546,Papar,Papar,Sabah,939
G0547,Papar,Papar,Sabah,82
G0548,Papar,Papar,Sabah,0
G0549,Papar,Papar,Sabah,0
G0550,Papar,Papar,Sabah,0
G0551,Papar,Papar,Sabah,0
G0552,Papar,Papar,Sabah,4
G0553,Papar,Papar,Sabah,604
G0554,Papar,Papar,Sabah,469
G0555,Papar,Papar,Sabah,82
G0556,Papar,Papar,Sabah,11
G0557,Papar,Papar,Sabah,4
G0558,Papar,Papar,Sabah,0
G0559,Papar,Papar,Sabah,0
G0560,Papar,Papar,Sabah,7
G0561,Papar,Papar,Sabah,15
G0562,Papar,Papar,Sabah,0
G0563,Papar,Papar,Sabah,0
G0564,Papar,Papar,Sabah,15
G0565,Papar,Papar,Sabah,0
G0566,Papar,Papar,Sabah,0
G0567,Papar,Papar,Sabah,0
G0568,Papar,Papar,Sabah,0
G0569,Papar,Papar,Sabah,0
G0570,Papar,Papar,Sabah,0
G0571,Papar,Papar,Sabah,0
G0572,Papar,Papar,Sabah,11
G0573,Papar,Papar,Sabah,678
G0574,Papar,Papar,Sabah,723
G0575,Papar,Papar,Sabah,56
G0576,Papar,Papar,Sabah,320
G0577,Papar,Papar,Sabah,15
G0578,Papar,Papar,Sabah,149
G0579,Papar,Papar,Sabah,283
G0580,Papar,Papar,Sabah,190
G0581,Papar,Papar,Sabah,298
G0582,Papar,Papar,Sabah,0
G0583,Papar,Papar,Sabah,0
G0584,Papar,Papar,Sabah,15
G0585,Papar,Papar,Sabah,34
G0586,Papar,Papar,Sabah,7
